label,text
1,bitch got im trinna change
1,waitkarma bitch
1,lucky bitch
1,bitch hella late went yesterday lol
2,nip im tryna buy copy crenshaw website let know something
1,burnt tho jus like nicca
1,bitch lol
1,faggot
1,faggot as fucking snitch
2,cant wait day take boon entire nation
1,kindly fuck like said weretwice sound like little bitchbitching fuckin stalker
2,excited red velvet brownie
2,trash yr hell waive lol
2,charlie brown christmas story rudolph island misfit toy
1,called pussy got blocked real quick bobby kelly cant say upset
1,comparison beatles bunch cunt band matter face imo stone second
1,dishing texas trash talking pt racist maybe gbush apologize sin wouldnt hiding
1,forced lol mad bitch came mind thru every bar
2,bird feather flock together yall
1,facetime nigger
1,hope love dat bitch
1,think cause saw biceps lmao jk im still bitch
1,fucking stupid cracker
1,fucking creepy as nigguh lmao
0,getting blocked faggot
2,like brownie
2,soo hanging makin brownie
1,basically mad hoe
1,lmaoo youre pussy call cop also wanted find yu would im gonna waste time
1,woman getting money hoe gone come sound gay rather make money anyday
1,yeah hoe straight ima grab light blue pair
1,dyke anything
0,like nig come home ever want
1,one care nigger
1,late nigger died first
1,whats nigger
1,idk gave bitch name
1,bitch tellin
1,white bitch
1,bitch get yo duck as shit
2,lemme throw hows tranny
0,look nigger as nigger shit right
1,lay brother im honky
1,yankee noodle fucking awesome ya bastard
1,let honky know man lol
2,basic trash
1,hey hoe
1,ima call retarded as
1,thats call lol beyond ghetto smh man u needa quit playin come back
1,know countryass old bitch tn ur back
1,thanks invite tho bitch
0,nigger
1,building pussy lmao
1,haha im cool hoe lmao jk got reported supposedly fake account
1,bitch took phone
1,yep messiermore dangerousmore environmentallyunfriendly retarded new spout
2,naah da twitter bird
0,dont tell fuck ball kike nigger cunt tit cocksucker chink spic piss bitch bastard pussy faggot
0,kill ugly as monkey looking shit
1,gonna year old bitch watchlol
1,smelly hater bitch
1,come desperate hoe
2,matter
2,check aint animated charlie murphy
0,yes im white washed dont go around repping hood saying bunch ignorant nig term
1,joke say oleander wife say son bitch ron yes hell get book
1,calm little asian lol go flip bitch
1,ho korina craycray
1,fuck bitch
1,take picture pussy hope super sized huge grand canyon size
1,boy talk aspecial kind stupid far left statement retarded
1,another keyboard commando real life hide like little bitch
1,dont get head hoe overbite
1,band negro
1,exotic bitch exotic thing hoe aint loyal
1,mine say intimidator cause bitch cant handle
1,biggest liar ever republican teabagger asshats like stockboy pinoccio
1,u zoom see hairy nipple
2,trash
1,sleep niggah lol
1,ill bitch slap shadow realm
1,come draw paint niggah
0,fuck fag
0,fuck niggah gay lol
1,go sleep fag
1,san diego niggah
1,niggah gay
1,fair youre still faggot
1,wish niggah
1,kik u nigglet need know out pool
1,text u nigglet
1,fucking muzzie edict come fed prov govts
1,end ordination woman faggot whose aim weaken split communion
1,chippah hope aint hangin wit dis wigger boy
1,one charlotte store course faggot
1,bitch ah mintue cdfuuuu
2,overpriced complete trash even debatable
1,bitch nigga
1,bitch tit
1,know pussy as coward weaker smaller like gz
1,dont send pussy as coward old sparky
1,yeah george zimmerman pussy as coward
2,need clam half shell get deep fried clam neck
1,hoe housewife
0,paul mccartney faggot
1,neck titty pussy
1,imma shoot bitch
1,yeah u cracker devil
1,said something gorilla stop listening monkey music
1,yeah see againthat son bitch owes money tell looking
1,right hoe aint loyal
1,bitch idiot troll spamblocked keep spewing ur shit
1,put money pussy
2,twitter bird shaped pancake would start
1,alright well calling pussy also
0,fuckin muzzie cunt deported savage
1,g ho rush mean clearly like party
0,screw ragheads
1,called bitch as
1,oh coming little bitch u veto itll thrill watch
0,fuckin yankee ill month ill meet pussy
2,nah honkey lookin dude chr
0,dryer bad as eye fag
1,yup like straight bitch
1,biebs getting fucked right pussy
1,look like little baby son bitch
1,right pussy
2,exactly folk cant favor get lovely old stadium
2,miss nyc nashville need pro al team closest kc tampa thats pretty bad south nl
2,miss pizza passion
2,oh yeah annoying damn duck call outta banned duck horn
2,getting hope cause stunk last night
1,whole bunch trash need jus go away r jus trash
1,omg ppl gonna bitch
2,hahaha chunky goalkeeper make save stomach
2,prefer zebra visually didnt know lesser cost
2,love hbirds used feed lived wa state hv mtn sore
2,someone gave nip bailey irish cream coffee use withsuggestions
2,dont understand weak give anything jeter astros barely history yankee
1,dont love hoe
1,thats arabic one pussy gettin motha fucka
1,lmoa high giraffe pussy
2,make yellow chompers candyass
1,thought beyond retarded scary
1,nigga pussy got hand dawg
2,hey screen shot djks wiki page updated regarding trash incident
1,plz go starbucks ebola sound like really ghetto hood name tbh
1,shut bitch nigga
0,back faggot
1,hell man im retarded good situps run weak tho
1,look like mike vick bitch
1,article flawed took first chp brpd well done even ghetto gal jammy hipurnt well done
2,yung nakalagay sa second page ng handout na may closed ended question etc tapos lalagay sa yellow pad
1,bitch
1,like men faggot
0,new york nigga quick take bitch public boy lol
1,shouldve caught first time nigger
1,taking like bitch bra
1,idgaf hoe
1,nicca u read typed u aint slo long shot dont play dumb litebrite lol
2,typical hitchens type atheist watching doc hollywood hate god ready mock
1,hold back say theyre retarded tit fake there
1,nothing shoe ignorant twat
1,damn called bitch bruh lol
0,fucking coon
1,im talkin bout slut hoe general
2,would spend money trash like
0,fuck mother faggot
0,dont hate blew like hipster hate faggot say love music based worst
1,honesty think internet full retard
1,went college wanted get ukulele quickly realised id bigger fag guitar kid quad
2,ho without ur vote lost election ak taking oath pm today
1,know right wasting time thinking hr till start day im retarded
2,yeahi dont think injun think redskin politics alcoholism washingtondc
2,current favorite line shea moisture target cv great dry curly andor colored hair
1,whatever hoe
1,guy would get show spike could somehow revive son bitch id watch
0,retarded bruh lol
2,strawberry shortcake stacked whipped cream yellow spungecake sliced strawberry freshly picked farm w kid
1,played heimer support biggest faggot ever stupid cheese champion
1,get blocked ill bitch porch drunk yelling holy shitshe righti kanye
1,bitch got dope panty sssshhhhh dramatic
1,u know hispanic takin job nigger wont yeah somethin like hispanic
1,lmfao wasnt scanning anythingthe fat hoe hittin
1,gonna compare sushi pussy tho aint dick going sushi
2,naw juss like making lil mad gone long tho hate boonies
1,laughin screenshots bitch might code red
1,fuck right pussy
0,he lying faggot used inspect element change number dollar account
1,yes like dick hate bitch
1,aye sae en feeld kawkin dyke
1,apparently many bitch seen
1,cant even fool colored man wit dis bullshit
1,bitch going nawl
1,bitch as voice head haha
1,bitch as jorge haha aint work nigga
1,im drunk hoe bro solo dolo
1,biiiiiiiitch dont start haha niggggg grandma come hoe ya want ill try scoop ya today ya
1,shut faggot
1,fuck bitch shrimp shorty midget dwarf infant jk
1,pussy x
1,get sleep pussy
1,heard letting people know relationship problem arguing thats hoe like stop
2,yeah definitely wasnt guy fought lara cut ring well huge boon canelo
0,dumb haitian fake black faggot go haiti neck
0,lmaoo fag
1,popped molly every day last year beatthatbitch
1,fuck punk as racist lil dick bitch ive reported fool
2,word ur decision include anchor feather infinity sign bird
2,picture yes havent updated pic added angel wing colored thanks represents
1,intimidated pussy see sweet honest woman seriously could make stalking thing much easier
1,happy birthday bitch
1,cant hoe
1,everything im outside come get bitch
1,man damn dude come get bitch lml
2,thing better bargain yankee bargain
1,lmao nigga go beethoven bitch
1,still bitch though
1,hoe aint loyal
2,get money stop playing old trash
1,fag fuckin pirelli tire black as nigga whit white boy shirt nigga loosen lil bitbowbow
1,haha yeah say im little bitch
1,pick line like havei bet get much pussy number negative
2,hunter anthem go al goreing go hi ho dairy al goreing go
1,bitch
1,wen ho dwn da road
1,wonder career dump thats trash like belongs thanks pointing true color
1,pimpinkendotnet sell bitch pussy til drip drop wet vet pet hey bitch
1,little bitch thats
1,haha much payed constantly know youre talking dumb as wade trash
2,man wilson nd black qb win chip talkn trash talk shine russell
1,course u would pc lemmingone say word niggerthe potential reek havoc society
1,m martinez fuckin cripple kid
1,sheet cant cripple
1,dat bitch dude
1,pussy cat
1,pussy
2,hat u trash tho lol
0,fuck faggot
1,nigga know bitch
0,agree fellow cracker
1,george didnt twitter called limit nigga talked fighting drug gun bitch hoe
1,course bitch learned mom make guy feel like he foot tall
1,one time band camp stuck flute pussy spanish spring
0,full called child child illegal border jumper m gang member
0,band sucked worse live fag gun pose
1,bitch crib cook cheesed egg
1,finna hoop inside fucking retard thats im saying let know allergic reaction lip as nigga
1,hoe bruhhh lol
1,ya bitch crib
1,he texas trash bro
2,think rpgs bird aint bird brain yo
1,retarded pussy game notpc
0,like dat name dem sand nigger need know dare place da pecker order
0,jesus would love muzzie torturer fucking animal savage
1,shoulda came bird man shit lit
1,stay close pleases nigguh
1,say got lil bitch aint getting memo
1,tryanna explain sumn de young boy daysthey dont know wat true pimp pimpin de hoe moma lmfaoo
2,ughand lemme guess yellow cake heard story
0,im fag gtfo
1,hard tosh kind hoe
1,bitch watch ya tone drag recycling bin bitch as nigga gon end like limewire ol exe as nigga
1,shut fuck guy mediocre washed basura juice sit win close game raider jet faggot
1,target got high class hoe
1,bitch
1,oh cute fancy bitch
1,getting people face lol yet u r teabagger twitter dash shut fuck already
1,could chick boob face score fight better bitch made
1,bitch jail
1,lmfao remember redneck school shit lol
1,free ticket couldnt go chemistry aint bitch
1,knew farquaad faggot
1,pusha ye gonna write whole bitch
0,nigger fighter huh
1,byee iverrishaa ghetto as name
1,jim hogg county dirt poor democrat leaning county hebronville seat near ghetto
1,knocked bitch soul body lol
0,ur wrong stupid nigger
1,god bitch bad
2,thanks go clean trash ya lil nasty lol
1,dead baby piled like trash dump something proud
1,ha lol like selenas horny bitch lol
2,know good hohos answer havent given hohos whoa
1,god damn bitch smh run away
1,drake bitch made like phonte much wont track
1,nah son ca go half girl bitch wanting spend fake hair
1,like let em bring da heat dis bitch linkup bro
1,one rawest niccas doin dis shit
1,fr finna bam nicca said yu lucky jus got robbery call
1,bro fist bitch shit
1,song hoe
2,yeah know angloamerican principlesslavery hate racism
2,gave k trash nonbasketball soundtrack yall still problem server
2,dawg trash momma got charged littering dropped school
1,aye bitch
1,disaster pussy thing wreck
1,faggot sent hella nude hmmmm
0,lmao soft as nigga trying act tough little bitch sit watch sideline pussy
1,shut fuck wack fuck garbage mohawk faggot stop making music shovel snow scrub
1,duhlol tweeting eating pussy back tongue made obviouslol
1,yr till next pres bitch bout odumba left herhim
2,dat charlie
1,tank lot dare mr pubes love uncle tom
1,boy sure come wit crazy name day never talked faggot
1,say one fill empty hole inside worshiping royal u kno may raging snotty bitch
2,green banana better yellow one
2,let forget fact everyone mother yellow fever
2,asains take wu tang clan draft suppose half breed like fallinginthedraft
1,ima make sick entrance song nig
1,let know lol ill go kill hoe
0,faggot sack
1,saying would beat like bitch put foot neck shoot
1,lol dude wish hadnt got dd would make pussy like cry enemy
1,bitch boy
1,bitch
1,reason hit know pussy wont get cool point
